"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"2044","1299",1712156652780,"8","6","practice","1","2",12,33,"Two bulls were unsure where they were seeing a log or a crocodile at the surface of a river.\nThe first bull said it was a crocodile the second said it was a log\nThe first splashed water and even used a stick to hit it but there were still no movements so it jumped onto it",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls were unsure where they were seeing a log or a crocodile at the surface of a river.\nThe first bull said it was a crocodile the second said it was a log\nThe first splashed water and even used a stick to hit it but there were still no movements so it jumped onto it"", ""importance"": ""7"", ""time"": 133376, ""tag"": ""prac_segB_desc""}","description"
"2052","1301",1712070209293,"8","8","practice","1","2",12,33,"the two bulls cant decide if is a wooden log or a crocodile, so one of them pokes it and jumps on top of it ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the two bulls cant decide if is a wooden log or a crocodile, so one of them pokes it and jumps on top of it "", ""importance"": ""7"", ""time"": 61914, ""tag"": ""prac_segB_desc""}","description"
"2060","1303",1713280215780,"8","8","practice","1","2",12,33,"There are two cows next to a lake and they are looking at  floating object in the water. One says it is an alligator while the second says it a log of wood. Then the second one splashes some water on the object, pokes it with a stick and finally jumps on it to prove it is a log.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two cows next to a lake and they are looking at  floating object in the water. One says it is an alligator while the second says it a log of wood. Then the second one splashes some water on the object, pokes it with a stick and finally jumps on it to prove it is a log."", ""importance"": ""6"", ""time"": 209854, ""tag"": ""prac_segB_desc""}","description"
"2068","1304",1712758010166,"8","7","practice","1","2",12,33,"The buffalo on the right is convinced the object in the water is a log. The left one is still believes it's a crocodile and pokes it with a stick, the object in question doesn't move. The buffalo on the right is unamused and reaffirms that they believe it is a log. The buffalo on the left splashes the object in question with water, and when nothing happens he jumps onto it. The buffalo on the right is unconvinced and still believes it is a log",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo on the right is convinced the object in the water is a log. The left one is still believes it's a crocodile and pokes it with a stick, the object in question doesn't move. The buffalo on the right is unamused and reaffirms that they believe it is a log. The buffalo on the left splashes the object in question with water, and when nothing happens he jumps onto it. The buffalo on the right is unconvinced and still believes it is a log"", ""importance"": ""5"", ""time"": 111508, ""tag"": ""prac_segB_desc""}","description"
"2076","1305",1712769367703,"8","7","practice","1","2",12,33,"The animals were conversing trying to work out what the object was in the water. They prodded the object, and thought it was either a log or an alligator. They saw the object didn't respond when prodded, and so one animal stood on it and found it was in-fact a log.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animals were conversing trying to work out what the object was in the water. They prodded the object, and thought it was either a log or an alligator. They saw the object didn't respond when prodded, and so one animal stood on it and found it was in-fact a log."", ""importance"": ""3"", ""time"": 48555, ""tag"": ""prac_segB_desc""}","description"
"2084","1306",1712584931160,"8","8","practice","1","2",12,33,"The cows were debating about whether the object in the water was a log or a crocodile. One of them threw a stone at it. It did not respond. They poked it with a stick and then stood on it, stamping it with their feet.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows were debating about whether the object in the water was a log or a crocodile. One of them threw a stone at it. It did not respond. They poked it with a stick and then stood on it, stamping it with their feet."", ""importance"": ""7"", ""time"": 81711, ""tag"": ""prac_segB_desc""}","description"
"2092","1307",1712757799708,"8","7","practice","1","2",12,33,"The two animals are debating whether the animal is a log or a predator. One of them decides to poke it to see.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals are debating whether the animal is a log or a predator. One of them decides to poke it to see."", ""importance"": ""7"", ""time"": 32638, ""tag"": ""prac_segB_desc""}","description"
"2100","1308",1713279588751,"8","7","practice","1","2",12,33,"There are two animals who are debating whether something in the water is a crocodile or a log. The animal closest to the water throws a rock at the thing in the water. The animals debate again whether its a log or a crocodile or a log. Th animal closest to the water pokes it with a stick. they debate again. the animal then slashes some water infront of it. the animal the knocks it with its foot then jumps on it.  ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two animals who are debating whether something in the water is a crocodile or a log. The animal closest to the water throws a rock at the thing in the water. The animals debate again whether its a log or a crocodile or a log. Th animal closest to the water pokes it with a stick. they debate again. the animal then slashes some water infront of it. the animal the knocks it with its foot then jumps on it.  "", ""importance"": ""5"", ""time"": 194849, ""tag"": ""prac_segB_desc""}","description"
"2108","1311",1712769536255,"8","8","practice","1","2",12,33,"The buffalo that thought the object was a crocodile threw a stone at the object. When there was no reaction, the second buffalo again claimed the object was a log. The first buffalo then poked the object with a stick, but again there was no reaction, and the second buffalo said it was a log. The first buffalo then jumped onto the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo that thought the object was a crocodile threw a stone at the object. When there was no reaction, the second buffalo again claimed the object was a log. The first buffalo then poked the object with a stick, but again there was no reaction, and the second buffalo said it was a log. The first buffalo then jumped onto the object."", ""importance"": ""7"", ""time"": 113042, ""tag"": ""prac_segB_desc""}","description"
"2116","1312",1712770048890,"8","7","practice","1","2",12,33,"The two animated water buffalo are still standing on the edge of the water looking at the object in the water. Once buffalo thinks it is a log and the other thinks it is a crocodile. One pokes it with a stick, throws a stone at it and splashes water on it. The object doesn't move so the one that thinks it is a crocodile jumps onto the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animated water buffalo are still standing on the edge of the water looking at the object in the water. Once buffalo thinks it is a log and the other thinks it is a crocodile. One pokes it with a stick, throws a stone at it and splashes water on it. The object doesn't move so the one that thinks it is a crocodile jumps onto the object."", ""importance"": ""6"", ""time"": 67132, ""tag"": ""prac_segB_desc""}","description"
"2124","1313",1712769343398,"8","7","practice","1","2",12,33,"the water buffalo continued to argue wether it was a log or a crocodile, the one who thinks its a croc tries poking it with a stick, throwing stones, and eventually jumps on the log/croc in the water",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the water buffalo continued to argue wether it was a log or a crocodile, the one who thinks its a croc tries poking it with a stick, throwing stones, and eventually jumps on the log/croc in the water"", ""importance"": ""5"", ""time"": 45234, ""tag"": ""prac_segB_desc""}","description"
"2132","1314",1701961273234,"8","8","practice","1","2",12,33,"The two buffalo are arguing over if the object in the water is an alligator or a log. The buffalo in the back insists its an alligator while the buffalo in the front insists it's a log. The gator buffalo throws a rock at the floating object in the water, the log buffalo tells him again it's a log. The gator buffalo still insists it's a gator so he splashes water on it. The floating object gently bounces in the water but nothing happens. The log buffalo again says it's just a log. The gator buffalo still says it's a gator and pokes it with a stick. The floating object again bounces in the water and the buffalo who thinks it's a gator steps on the floating object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo are arguing over if the object in the water is an alligator or a log. The buffalo in the back insists its an alligator while the buffalo in the front insists it's a log. The gator buffalo throws a rock at the floating object in the water, the log buffalo tells him again it's a log. The gator buffalo still insists it's a gator so he splashes water on it. The floating object gently bounces in the water but nothing happens. The log buffalo again says it's just a log. The gator buffalo still says it's a gator and pokes it with a stick. The floating object again bounces in the water and the buffalo who thinks it's a gator steps on the floating object."", ""importance"": ""6"", ""time"": 189909, ""tag"": ""prac_segB_desc""}","description"
